,i,t,m,Males 00-03,Females 00-03,Males 04-08,Females 04-08,Males 09-13,Females 09-13,Males 14-18,Females 14-18,Males 19-30,Females 19-30,Males 31-50,Females 31-50,Males 51-99,Females 51-99,log HSize,Rural,total,under_4,frac_under_4,under_9,frac_under_9
2276,2277,2000,Suroriente,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.6931471806,0,2,0,0.0,0,0.0
2277,2278,2000,Suroriente,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1.386294361,0,4,1,0.25,1,0.25
2278,2279,2000,Suroriente,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1.609437912,0,5,0,0.0,1,0.2
2279,2280,2000,Suroriente,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1.609437912,0,5,0,0.0,2,0.4
2280,2281,2000,Suroriente,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1.609437912,0,5,0,0.0,1,0.2
2281,2282,2000,Suroriente,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.098612289,0,3,1,0.3333333333333333,1,0.3333333333333333
2282,2283,2000,Suroriente,0,0,2,1,0,0,0,0,1,1,1,0,0,1,1.945910149,0,7,0,0.0,3,0.42857142857142855
2283,2284,2000,Suroriente,0,0,1,0,2,0,0,0,0,0,1,1,0,0,1.609437912,0,5,0,0.0,1,0.2
2304,2305,2000,Suroriente,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1.609437912,0,5,0,0.0,1,0.2
2305,2306,2000,Suroriente,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1.386294361,0,4,2,0.5,2,0.5
2306,2307,2000,Suroriente,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1.098612289,0,3,1,0.3333333333333333,1,0.3333333333333333
2307,2308,2000,Suroriente,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1.386294361,0,4,2,0.5,2,0.5
2308,2309,2000,Suroriente,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1.386294361,0,4,0,0.0,0,0.0
2309,2310,2000,Suroriente,1,2,1,0,0,0,0,0,0,1,1,1,0,0,1.945910149,0,7,3,0.42857142857142855,4,0.5714285714285714
2310,2311,2000,Suroriente,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.6931471806,0,2,0,0.0,0,0.0
2311,2312,2000,Suroriente,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,1,0,0.0,0,0.0
2312,2313,2000,Suroriente,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1.791759469,0,6,1,0.16666666666666666,3,0.5
2313,2314,2000,Suroriente,0,0,0,0,1,0,0,0,0,0,0,3,1,0,1.609437912,0,5,0,0.0,0,0.0
2314,2315,2000,Suroriente,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1.791759469,0,6,0,0.0,0,0.0
2315,2316,2000,Suroriente,0,0,0,1,0,0,2,0,0,0,1,1,0,0,1.609437912,0,5,0,0.0,1,0.2
2316,2317,2000,Suroriente,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1.386294361,0,4,0,0.0,0,0.0
2317,2318,2000,Suroriente,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.6931471806,0,2,0,0.0,0,0.0
2318,2319,2000,Suroriente,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.6931471806,0,2,0,0.0,0,0.0
2319,2320,2000,Suroriente,0,0,0,1,0,0,1,2,0,1,0,1,1,0,1.945910149,0,7,0,0.0,1,0.14285714285714285
2320,2321,2000,Suroriente,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1.791759469,0,6,0,0.0,2,0.3333333333333333
2321,2322,2000,Suroriente,1,0,0,1,0,2,0,1,0,0,1,1,0,0,1.945910149,0,7,1,0.14285714285714285,2,0.2857142857142857
2322,2323,2000,Suroriente,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1.609437912,0,5,1,0.2,2,0.4
2323,2324,2000,Suroriente,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1.791759469,0,6,0,0.0,2,0.3333333333333333
2324,2325,2000,Suroriente,1,1,0,3,0,2,0,0,0,1,1,0,0,0,2.197224577,0,9,2,0.2222222222222222,5,0.5555555555555556
2325,2326,2000,Suroriente,1,0,1,0,0,4,0,0,0,1,0,0,0,0,1.945910149,0,7,1,0.14285714285714285,2,0.2857142857142857
2326,2327,2000,Suroriente,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289,0,3,1,0.3333333333333333,1,0.3333333333333333
2327,2328,2000,Suroriente,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1.386294361,0,4,0,0.0,0,0.0
2328,2329,2000,Suroriente,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1.609437912,0,5,0,0.0,0,0.0
2329,2330,2000,Suroriente,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1.609437912,0,5,0,0.0,0,0.0
2330,2331,2000,Suroriente,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1.386294361,0,4,0,0.0,0,0.0
2331,2332,2000,Suroriente,0,0,2,0,0,1,0,0,0,0,1,1,0,0,1.609437912,0,5,0,0.0,2,0.4
2332,2333,2000,Suroriente,1,1,2,0,2,0,0,0,0,1,1,0,0,0,2.079441542,0,8,2,0.25,4,0.5
2333,2334,2000,Suroriente,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1.791759469,0,6,0,0.0,0,0.0
2334,2335,2000,Suroriente,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1.386294361,0,4,0,0.0,2,0.5
2335,2336,2000,Suroriente,0,1,1,1,0,1,2,0,1,0,1,1,0,0,2.197224577,0,9,1,0.1111111111111111,3,0.3333333333333333
2336,2337,2000,Suroriente,1,0,0,2,0,2,0,0,0,0,1,1,0,0,1.945910149,0,7,1,0.14285714285714285,3,0.42857142857142855
2337,2338,2000,Suroriente,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1.791759469,0,6,0,0.0,0,0.0
2338,2339,2000,Suroriente,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1.098612289,0,3,0,0.0,0,0.0
2339,2340,2000,Suroriente,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1.386294361,0,4,0,0.0,1,0.25
2340,2341,2000,Suroriente,0,1,1,0,0,0,0,1,1,0,0,1,2,1,2.079441542,0,8,1,0.125,2,0.25
2341,2342,2000,Suroriente,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1.098612289,0,3,0,0.0,1,0.3333333333333333
2342,2343,2000,Suroriente,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1.791759469,0,6,1,0.16666666666666666,2,0.3333333333333333
2378,2379,2000,Suroriente,0,0,0,0,0,0,1,0,1,0,3,0,1,0,1.791759469,0,6,0,0.0,0,0.0
2379,2380,2000,Suroriente,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.098612289,0,3,0,0.0,0,0.0
2380,2381,2000,Suroriente,0,0,0,0,1,0,0,2,0,1,1,1,0,0,1.791759469,0,6,0,0.0,0,0.0
2381,2382,2000,Suroriente,0,2,0,2,0,2,0,0,0,0,1,1,0,0,2.079441542,0,8,2,0.25,4,0.5
2382,2383,2000,Suroriente,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1.098612289,0,3,1,0.3333333333333333,1,0.3333333333333333
2383,2384,2000,Suroriente,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1.609437912,0,5,1,0.2,1,0.2
2384,2385,2000,Suroriente,0,0,1,0,0,1,1,0,0,2,1,1,0,0,1.945910149,0,7,0,0.0,1,0.14285714285714285
2385,2386,2000,Suroriente,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1.386294361,0,4,1,0.25,2,0.5
2386,2387,2000,Suroriente,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1.386294361,0,4,0,0.0,0,0.0
2387,2388,2000,Suroriente,1,0,2,1,1,0,0,0,0,1,1,0,0,0,1.945910149,0,7,1,0.14285714285714285,4,0.5714285714285714
2388,2389,2000,Suroriente,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1.386294361,0,4,0,0.0,2,0.5
2389,2390,2000,Suroriente,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1.609437912,0,5,0,0.0,0,0.0
2390,2391,2000,Suroriente,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806,0,2,0,0.0,0,0.0
2391,2392,2000,Suroriente,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1.386294361,0,4,1,0.25,2,0.5
2392,2393,2000,Suroriente,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1.386294361,0,4,0,0.0,1,0.25
2393,2394,2000,Suroriente,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1.386294361,0,4,0,0.0,0,0.0
2394,2395,2000,Suroriente,0,0,0,1,2,0,0,0,0,1,1,0,0,0,1.609437912,0,5,0,0.0,1,0.2
2395,2396,2000,Suroriente,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806,0,2,0,0.0,0,0.0
2396,2397,2000,Suroriente,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1.386294361,0,4,1,0.25,2,0.5
2397,2398,2000,Suroriente,2,0,0,1,0,1,2,1,1,1,1,1,0,0,2.397895273,0,11,2,0.18181818181818182,3,0.2727272727272727
2398,2399,2000,Suroriente,1,0,1,0,1,1,1,0,1,0,1,1,0,0,2.079441542,0,8,1,0.125,2,0.25
2399,2400,2000,Suroriente,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1.386294361,0,4,0,0.0,2,0.5
2400,2401,2000,Suroriente,1,0,2,0,2,1,0,0,0,0,1,1,0,0,2.079441542,0,8,1,0.125,3,0.375
2428,2429,2000,Suroriente,1,0,0,1,0,2,0,0,0,1,1,0,0,0,1.791759469,0,6,1,0.16666666666666666,2,0.3333333333333333
2429,2430,2000,Suroriente,0,1,0,0,1,1,1,0,1,1,0,0,1,1,2.079441542,0,8,1,0.125,1,0.125
2430,2431,2000,Suroriente,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1.386294361,0,4,2,0.5,2,0.5
2431,2432,2000,Suroriente,1,0,2,0,1,0,0,0,0,1,1,0,0,0,1.791759469,0,6,1,0.16666666666666666,3,0.5
2432,2433,2000,Suroriente,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1.609437912,0,5,2,0.4,3,0.6
2433,2434,2000,Suroriente,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1.386294361,0,4,0,0.0,0,0.0
2434,2435,2000,Suroriente,0,1,0,1,0,0,0,3,0,0,1,1,0,0,1.945910149,0,7,1,0.14285714285714285,2,0.2857142857142857
2435,2436,2000,Suroriente,1,0,0,2,0,0,0,0,0,1,0,0,1,0,1.609437912,0,5,1,0.2,3,0.6
2436,2437,2000,Suroriente,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1.098612289,0,3,0,0.0,0,0.0
2469,2470,2000,Suroriente,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1.098612289,0,3,0,0.0,1,0.3333333333333333
2470,2471,2000,Suroriente,2,0,0,0,0,1,1,1,0,0,1,1,0,0,1.945910149,0,7,2,0.2857142857142857,2,0.2857142857142857
2471,2472,2000,Suroriente,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1.386294361,0,4,0,0.0,0,0.0
2472,2473,2000,Suroriente,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1.945910149,0,7,0,0.0,1,0.14285714285714285
2473,2474,2000,Suroriente,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.098612289,0,3,0,0.0,0,0.0
2474,2475,2000,Suroriente,0,0,1,0,0,3,0,1,0,0,1,1,0,0,1.945910149,0,7,0,0.0,1,0.14285714285714285
2475,2476,2000,Suroriente,0,1,0,0,0,1,1,1,1,1,0,1,1,0,2.079441542,0,8,1,0.125,1,0.125
2476,2477,2000,Suroriente,0,0,0,0,0,0,0,0,0,3,1,0,1,1,1.791759469,0,6,0,0.0,0,0.0
2477,2478,2000,Suroriente,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.6931471806,0,2,0,0.0,0,0.0
2478,2479,2000,Suroriente,0,2,0,1,1,1,0,0,0,0,1,1,0,0,1.945910149,0,7,2,0.2857142857142857,3,0.42857142857142855
2479,2480,2000,Suroriente,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.6931471806,0,2,0,0.0,0,0.0
2491,2492,2000,Suroriente,0,0,0,0,0,0,1,1,0,4,0,0,1,1,2.079441542,0,8,0,0.0,0,0.0
2492,2493,2000,Suroriente,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1.609437912,0,5,0,0.0,0,0.0
2493,2494,2000,Suroriente,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1.609437912,0,5,0,0.0,1,0.2
2494,2495,2000,Suroriente,0,0,0,0,0,0,0,0,2,1,1,0,1,1,1.791759469,0,6,0,0.0,0,0.0
2495,2496,2000,Suroriente,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1.386294361,0,4,0,0.0,1,0.25
2496,2497,2000,Suroriente,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1.098612289,0,3,0,0.0,0,0.0
2497,2498,2000,Suroriente,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1.609437912,0,5,0,0.0,0,0.0
2498,2499,2000,Suroriente,1,1,3,0,0,1,0,0,0,1,1,0,0,0,2.079441542,0,8,2,0.25,5,0.625
2499,2500,2000,Suroriente,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1.386294361,0,4,0,0.0,1,0.25
2600,2601,2000,Suroccidente,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1.791759469,0,6,1,0.16666666666666666,3,0.5
2601,2602,2000,Suroccidente,0,0,0,0,0,2,1,2,0,3,0,1,1,1,2.397895273,0,11,0,0.0,0,0.0
2602,2603,2000,Suroccidente,0,0,2,0,1,0,0,0,0,0,1,1,0,0,1.609437912,0,5,0,0.0,2,0.4
2603,2604,2000,Suroccidente,0,0,2,0,0,0,0,0,1,0,0,1,0,0,1.386294361,0,4,0,0.0,2,0.5
2604,2605,2000,Suroccidente,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1.609437912,0,5,0,0.0,0,0.0
2605,2606,2000,Suroccidente,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.6931471806,0,2,0,0.0,0,0.0
2606,2607,2000,Suroccidente,0,0,1,0,0,2,2,0,0,0,1,1,0,0,1.945910149,0,7,0,0.0,1,0.14285714285714285
2607,2608,2000,Suroccidente,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1.386294361,0,4,0,0.0,0,0.0
2608,2609,2000,Suroccidente,0,0,1,1,0,2,0,0,0,1,1,0,0,0,1.791759469,0,6,0,0.0,2,0.3333333333333333
2609,2610,2000,Suroccidente,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1.386294361,0,4,1,0.25,2,0.5
2619,2620,2000,Suroccidente,0,0,1,2,0,0,0,1,0,0,1,1,0,0,1.791759469,0,6,0,0.0,3,0.5
2620,2621,2000,Suroccidente,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1.098612289,0,3,0,0.0,0,0.0
2621,2622,2000,Suroccidente,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1.791759469,0,6,0,0.0,2,0.3333333333333333
2622,2623,2000,Suroccidente,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.6931471806,0,2,0,0.0,0,0.0
2623,2624,2000,Suroccidente,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1.386294361,0,4,1,0.25,1,0.25
2624,2625,2000,Suroccidente,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.098612289,0,3,0,0.0,0,0.0
2625,2626,2000,Suroccidente,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.6931471806,0,2,0,0.0,0,0.0
2626,2627,2000,Suroccidente,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1.386294361,0,4,0,0.0,0,0.0
2627,2628,2000,Suroccidente,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1.098612289,0,3,0,0.0,0,0.0
2628,2629,2000,Suroccidente,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,1,0,0.0,0,0.0
2629,2630,2000,Suroccidente,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1.791759469,0,6,0,0.0,2,0.3333333333333333
2630,2631,2000,Suroccidente,0,0,0,0,1,1,1,2,1,0,0,1,1,1,2.197224577,0,9,0,0.0,0,0.0
2631,2632,2000,Suroccidente,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289,0,3,1,0.3333333333333333,1,0.3333333333333333
2632,2633,2000,Suroccidente,0,0,0,0,1,0,0,2,0,0,0,0,1,2,1.791759469,0,6,0,0.0,0,0.0
2633,2634,2000,Suroccidente,0,0,1,0,2,0,1,2,0,1,0,0,1,1,2.197224577,0,9,0,0.0,1,0.1111111111111111
2634,2635,2000,Suroccidente,0,1,0,2,0,0,1,1,1,0,1,1,0,0,2.079441542,0,8,1,0.125,3,0.375
2635,2636,2000,Suroccidente,0,0,0,2,1,1,1,0,1,0,1,1,0,0,2.079441542,0,8,0,0.0,2,0.25
2636,2637,2000,Suroccidente,1,1,1,0,0,1,2,3,0,0,1,1,0,0,2.397895273,0,11,2,0.18181818181818182,3,0.2727272727272727
2637,2638,2000,Suroccidente,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1.791759469,0,6,2,0.3333333333333333,2,0.3333333333333333
2638,2639,2000,Suroccidente,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1.098612289,0,3,0,0.0,0,0.0
2646,2647,2000,Suroccidente,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0,0.0,0,0.0
2647,2648,2000,Suroccidente,1,2,1,0,1,0,1,0,2,1,1,1,0,0,2.397895273,0,11,3,0.2727272727272727,4,0.36363636363636365
2648,2649,2000,Suroccidente,2,0,1,1,1,1,0,0,0,0,1,1,0,0,2.079441542,0,8,2,0.25,4,0.5
2649,2650,2000,Suroccidente,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.6931471806,0,2,0,0.0,0,0.0
2650,2651,2000,Suroccidente,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.6931471806,0,2,0,0.0,0,0.0
2651,2652,2000,Suroccidente,1,0,1,0,0,0,0,2,0,0,1,0,0,0,1.609437912,0,5,1,0.2,2,0.4
2652,2653,2000,Suroccidente,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1.609437912,0,5,0,0.0,1,0.2
2653,2654,2000,Suroccidente,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1.609437912,0,5,0,0.0,1,0.2
2654,2655,2000,Suroccidente,1,1,2,1,1,0,0,0,0,1,1,0,0,1,2.197224577,0,9,2,0.2222222222222222,5,0.5555555555555556
2655,2656,2000,Suroccidente,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0,0.0,0,0.0
2656,2657,2000,Suroccidente,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1.609437912,0,5,0,0.0,1,0.2
