,i,t,m,Males 00-03,Females 00-03,Males 04-08,Females 04-08,Males 09-13,Females 09-13,Males 14-18,Females 14-18,Males 19-30,Females 19-30,Males 31-50,Females 31-50,Males 51-99,Females 51-99,log HSize,Rural,total,under_4,frac_under_4,under_9,frac_under_9
3920,3921,2000,Noroccidente,1,1,2,1,0,0,0,0,2,2,0,0,1,1,2.397895273,1,11,2,0.18181818181818182,5,0.45454545454545453
3921,3922,2000,Noroccidente,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1.945910149,1,7,0,0.0,2,0.2857142857142857
3922,3923,2000,Noroccidente,1,2,0,1,0,0,0,0,1,1,0,0,1,1,2.079441542,1,8,3,0.375,4,0.5
3923,3924,2000,Noroccidente,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289,1,3,1,0.3333333333333333,1,0.3333333333333333
3924,3925,2000,Noroccidente,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1.386294361,1,4,2,0.5,2,0.5
3925,3926,2000,Noroccidente,0,1,0,0,1,0,0,0,0,2,0,0,1,1,1.791759469,1,6,1,0.16666666666666666,1,0.16666666666666666
3926,3927,2000,Noroccidente,0,1,0,2,2,0,0,0,0,1,1,0,0,0,1.945910149,1,7,1,0.14285714285714285,3,0.42857142857142855
3927,3928,2000,Noroccidente,1,0,2,2,0,0,1,0,1,1,0,1,0,0,2.197224577,1,9,1,0.1111111111111111,5,0.5555555555555556
3928,3929,2000,Noroccidente,0,0,2,0,1,1,1,0,1,0,0,1,0,0,1.945910149,1,7,0,0.0,2,0.2857142857142857
3929,3930,2000,Noroccidente,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1.386294361,1,4,1,0.25,2,0.5
3930,3931,2000,Noroccidente,1,1,1,1,2,0,1,0,0,0,1,1,0,0,2.197224577,1,9,2,0.2222222222222222,4,0.4444444444444444
3931,3932,2000,Noroccidente,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289,1,3,1,0.3333333333333333,1,0.3333333333333333
3932,3933,2000,Noroccidente,0,0,2,0,2,0,0,1,1,1,0,1,1,0,2.197224577,1,9,0,0.0,2,0.2222222222222222
3933,3934,2000,Noroccidente,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1.609437912,1,5,0,0.0,0,0.0
3934,3935,2000,Noroccidente,1,0,1,0,1,1,1,0,0,0,1,1,0,0,1.945910149,1,7,1,0.14285714285714285,2,0.2857142857142857
3935,3936,2000,Noroccidente,0,1,1,0,2,0,2,0,0,0,1,1,0,0,2.079441542,1,8,1,0.125,2,0.25
3936,3937,2000,Noroccidente,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1.609437912,1,5,1,0.2,3,0.6
3937,3938,2000,Noroccidente,1,0,1,0,1,2,0,1,1,2,1,1,0,0,2.397895273,1,11,1,0.09090909090909091,2,0.18181818181818182
3938,3939,2000,Noroccidente,1,1,0,1,0,1,1,1,1,0,1,1,0,1,2.302585093,1,10,2,0.2,3,0.3
3939,3940,2000,Noroccidente,0,1,0,2,0,1,0,0,1,1,0,0,0,0,1.791759469,1,6,1,0.16666666666666666,3,0.5
3940,3941,2000,Noroccidente,0,0,1,0,3,0,1,0,1,1,0,0,0,1,2.079441542,1,8,0,0.0,1,0.125
3941,3942,2000,Noroccidente,0,0,0,2,1,0,0,0,0,1,1,0,0,0,1.609437912,1,5,0,0.0,2,0.4
3942,3943,2000,Noroccidente,1,0,0,1,0,2,1,1,0,0,1,1,0,0,2.079441542,1,8,1,0.125,2,0.25
3943,3944,2000,Noroccidente,0,1,1,0,3,0,0,0,0,0,0,1,1,0,1.945910149,1,7,1,0.14285714285714285,2,0.2857142857142857
3944,3945,2000,Noroccidente,3,0,0,0,0,0,0,2,1,0,0,0,1,1,2.079441542,1,8,3,0.375,3,0.375
3945,3946,2000,Noroccidente,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.098612289,1,3,0,0.0,0,0.0
3946,3947,2000,Noroccidente,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1.386294361,1,4,0,0.0,2,0.5
3947,3948,2000,Noroccidente,1,1,0,2,0,1,0,0,0,0,1,1,0,0,1.945910149,1,7,2,0.2857142857142857,4,0.5714285714285714
3948,3949,2000,Noroccidente,0,2,0,0,0,0,1,1,0,0,0,0,0,0,1.386294361,1,4,2,0.5,2,0.5
3949,3950,2000,Noroccidente,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806,1,2,0,0.0,0,0.0
3950,3951,2000,Noroccidente,0,0,2,0,0,1,0,0,1,0,0,1,0,0,1.609437912,1,5,0,0.0,2,0.4
3951,3952,2000,Noroccidente,0,1,1,2,1,0,0,0,0,1,1,0,0,0,1.945910149,1,7,1,0.14285714285714285,4,0.5714285714285714
3952,3953,2000,Noroccidente,0,1,0,0,0,0,2,1,2,0,1,1,0,0,2.079441542,1,8,1,0.125,1,0.125
3953,3954,2000,Noroccidente,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1.609437912,1,5,0,0.0,1,0.2
3954,3955,2000,Noroccidente,1,0,0,2,1,0,0,1,0,0,1,2,1,1,2.302585093,1,10,1,0.1,3,0.3
3955,3956,2000,Noroccidente,0,1,2,1,1,0,0,0,0,1,0,0,0,0,1.791759469,1,6,1,0.16666666666666666,4,0.6666666666666666
3956,3957,2000,Noroccidente,1,1,0,1,1,1,2,1,0,0,1,1,0,0,2.302585093,1,10,2,0.2,3,0.3
3957,3958,2000,Noroccidente,0,2,0,2,0,2,0,3,0,0,1,1,0,0,2.397895273,1,11,2,0.18181818181818182,4,0.36363636363636365
3958,3959,2000,Noroccidente,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1.609437912,1,5,2,0.4,3,0.6
3959,3960,2000,Noroccidente,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1.386294361,1,4,0,0.0,0,0.0
3960,3961,2000,Noroccidente,1,1,0,2,0,2,1,2,0,0,1,1,0,0,2.397895273,1,11,2,0.18181818181818182,4,0.36363636363636365
3961,3962,2000,Noroccidente,0,1,1,0,1,0,2,0,0,0,1,1,0,0,1.945910149,1,7,1,0.14285714285714285,2,0.2857142857142857
3962,3963,2000,Noroccidente,0,0,2,0,1,1,2,0,0,0,1,1,0,0,2.079441542,1,8,0,0.0,2,0.25
3963,3964,2000,Noroccidente,0,0,1,0,2,1,0,2,0,0,1,1,0,0,2.079441542,1,8,0,0.0,1,0.125
3964,3965,2000,Noroccidente,1,0,2,0,0,1,0,2,0,0,1,1,0,0,2.079441542,1,8,1,0.125,3,0.375
4003,4004,2000,Noroccidente,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1.791759469,1,6,0,0.0,1,0.16666666666666666
4004,4005,2000,Noroccidente,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0.0,0,0.0
4005,4006,2000,Noroccidente,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1.386294361,1,4,0,0.0,0,0.0
4006,4007,2000,Noroccidente,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1.791759469,1,6,0,0.0,0,0.0
4007,4008,2000,Noroccidente,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,1,0,0.0,0,0.0
4008,4009,2000,Noroccidente,0,0,0,2,1,1,0,0,0,1,1,0,0,0,1.791759469,1,6,0,0.0,2,0.3333333333333333
4009,4010,2000,Noroccidente,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.098612289,1,3,0,0.0,0,0.0
4010,4011,2000,Noroccidente,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289,1,3,1,0.3333333333333333,1,0.3333333333333333
4011,4012,2000,Noroccidente,0,0,0,1,1,0,0,2,0,1,0,1,1,0,1.945910149,1,7,0,0.0,1,0.14285714285714285
4012,4013,2000,Noroccidente,1,2,1,0,0,0,0,0,2,0,1,1,0,0,2.079441542,1,8,3,0.375,4,0.5
4013,4014,2000,Noroccidente,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1.098612289,1,3,0,0.0,0,0.0
4014,4015,2000,Noroccidente,2,0,1,1,0,1,0,0,0,0,1,1,0,0,1.945910149,1,7,2,0.2857142857142857,4,0.5714285714285714
4015,4016,2000,Noroccidente,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1.386294361,1,4,2,0.5,2,0.5
4016,4017,2000,Noroccidente,0,0,0,0,2,0,1,1,1,0,1,1,0,0,1.945910149,1,7,0,0.0,0,0.0
4017,4018,2000,Noroccidente,1,1,1,0,1,1,0,1,0,0,1,1,0,0,2.079441542,1,8,2,0.25,3,0.375
4018,4019,2000,Noroccidente,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289,1,3,1,0.3333333333333333,1,0.3333333333333333
4019,4020,2000,Noroccidente,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1.609437912,1,5,0,0.0,1,0.2
4020,4021,2000,Noroccidente,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289,1,3,1,0.3333333333333333,1,0.3333333333333333
4021,4022,2000,Noroccidente,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1.609437912,1,5,2,0.4,3,0.6
4022,4023,2000,Noroccidente,0,2,0,1,1,1,0,1,0,0,1,1,0,0,2.079441542,1,8,2,0.25,3,0.375
4023,4024,2000,Noroccidente,1,0,2,0,0,0,0,0,1,1,0,0,0,0,1.609437912,1,5,1,0.2,3,0.6
4024,4025,2000,Noroccidente,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1.791759469,1,6,1,0.16666666666666666,1,0.16666666666666666
4025,4026,2000,Noroccidente,0,0,1,1,2,0,0,0,0,0,1,1,0,0,1.791759469,1,6,0,0.0,2,0.3333333333333333
4026,4027,2000,Noroccidente,0,2,1,0,0,0,0,0,1,1,0,0,0,1,1.791759469,1,6,2,0.3333333333333333,3,0.5
4027,4028,2000,Noroccidente,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1.098612289,1,3,0,0.0,1,0.3333333333333333
4028,4029,2000,Noroccidente,0,2,0,2,0,0,0,0,1,1,0,0,0,0,1.791759469,1,6,2,0.3333333333333333,4,0.6666666666666666
4029,4030,2000,Noroccidente,2,1,1,0,1,2,2,0,0,1,1,1,0,0,2.48490665,1,12,3,0.25,4,0.3333333333333333
4030,4031,2000,Noroccidente,2,0,2,1,2,0,0,0,0,0,1,1,0,0,2.197224577,1,9,2,0.2222222222222222,5,0.5555555555555556
4031,4032,2000,Noroccidente,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1.791759469,1,6,0,0.0,1,0.16666666666666666
4032,4033,2000,Noroccidente,0,0,0,2,1,1,1,0,0,0,0,1,0,0,1.791759469,1,6,0,0.0,2,0.3333333333333333
4033,4034,2000,Noroccidente,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806,1,2,0,0.0,0,0.0
4034,4035,2000,Noroccidente,2,0,1,1,0,0,0,0,1,1,0,0,0,0,1.791759469,1,6,2,0.3333333333333333,4,0.6666666666666666
4035,4036,2000,Noroccidente,0,1,0,1,1,1,0,1,0,0,1,1,0,0,1.945910149,1,7,1,0.14285714285714285,2,0.2857142857142857
4036,4037,2000,Noroccidente,0,0,0,0,1,1,0,1,0,3,0,0,1,1,2.079441542,1,8,0,0.0,0,0.0
4037,4038,2000,Noroccidente,0,0,0,0,2,1,1,0,0,2,0,1,0,0,1.945910149,1,7,0,0.0,0,0.0
4038,4039,2000,Noroccidente,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1.945910149,1,7,1,0.14285714285714285,2,0.2857142857142857
4039,4040,2000,Noroccidente,1,0,1,0,0,2,1,1,0,0,1,1,0,0,2.079441542,1,8,1,0.125,2,0.25
4040,4041,2000,Noroccidente,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806,1,2,0,0.0,0,0.0
4041,4042,2000,Noroccidente,0,1,3,0,1,1,1,0,2,3,1,0,1,1,2.708050201,1,15,1,0.06666666666666667,4,0.26666666666666666
4042,4043,2000,Noroccidente,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1.609437912,1,5,0,0.0,0,0.0
4043,4044,2000,Noroccidente,0,0,1,1,0,0,1,2,0,0,0,0,1,1,1.945910149,1,7,0,0.0,2,0.2857142857142857
4044,4045,2000,Noroccidente,2,0,2,1,1,1,0,0,0,1,1,0,1,1,2.397895273,1,11,2,0.18181818181818182,5,0.45454545454545453
4045,4046,2000,Noroccidente,0,1,1,1,1,1,1,0,0,0,0,1,1,0,2.079441542,1,8,1,0.125,3,0.375
4046,4047,2000,Noroccidente,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1.098612289,1,3,2,0.6666666666666666,2,0.6666666666666666
4047,4048,2000,Noroccidente,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1.945910149,1,7,0,0.0,1,0.14285714285714285
4048,4049,2000,Noroccidente,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1.098612289,1,3,1,0.3333333333333333,2,0.6666666666666666
4049,4050,2000,Noroccidente,2,0,3,0,0,0,0,0,1,1,0,0,1,1,2.197224577,1,9,2,0.2222222222222222,5,0.5555555555555556
4050,4051,2000,Noroccidente,0,1,1,2,0,1,1,2,0,0,1,1,0,0,2.302585093,1,10,1,0.1,4,0.4
4051,4052,2000,Noroccidente,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1.386294361,1,4,0,0.0,1,0.25
4052,4053,2000,Noroccidente,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1.609437912,1,5,0,0.0,2,0.4
4053,4054,2000,Noroccidente,0,0,1,1,0,0,0,3,0,0,1,1,0,0,1.945910149,1,7,0,0.0,2,0.2857142857142857
4054,4055,2000,Noroccidente,0,0,0,0,0,2,0,0,1,0,1,1,0,0,1.609437912,1,5,0,0.0,0,0.0
4055,4056,2000,Noroccidente,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1.609437912,1,5,1,0.2,1,0.2
4066,4067,2000,Noroccidente,0,0,0,0,1,0,0,0,2,1,0,0,1,1,1.791759469,1,6,0,0.0,0,0.0
4067,4068,2000,Noroccidente,0,2,1,0,1,0,0,0,1,1,0,0,0,0,1.791759469,1,6,2,0.3333333333333333,3,0.5
4068,4069,2000,Noroccidente,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289,1,3,1,0.3333333333333333,1,0.3333333333333333
4069,4070,2000,Noroccidente,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1.098612289,1,3,0,0.0,0,0.0
4070,4071,2000,Noroccidente,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.6931471806,1,2,0,0.0,0,0.0
4071,4072,2000,Noroccidente,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1.609437912,1,5,1,0.2,2,0.4
4072,4073,2000,Noroccidente,2,0,1,0,0,1,0,1,1,0,0,1,1,0,2.079441542,1,8,2,0.25,3,0.375
4073,4074,2000,Noroccidente,2,1,0,0,0,0,0,0,2,1,0,0,1,1,2.079441542,1,8,3,0.375,3,0.375
4074,4075,2000,Noroccidente,0,1,0,2,0,1,0,0,0,0,1,1,0,0,1.791759469,1,6,1,0.16666666666666666,3,0.5
4075,4076,2000,Noroccidente,1,1,0,2,0,2,0,0,0,0,1,1,0,0,2.079441542,1,8,2,0.25,4,0.5
4076,4077,2000,Noroccidente,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1.386294361,1,4,0,0.0,1,0.25
4077,4078,2000,Noroccidente,2,0,1,0,0,0,1,0,1,1,0,0,0,0,1.791759469,1,6,2,0.3333333333333333,3,0.5
4078,4079,2000,Noroccidente,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.098612289,1,3,0,0.0,0,0.0
4079,4080,2000,Noroccidente,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.6931471806,1,2,0,0.0,0,0.0
4080,4081,2000,Noroccidente,2,0,1,0,0,2,1,0,0,2,0,1,0,0,2.197224577,1,9,2,0.2222222222222222,3,0.3333333333333333
4081,4082,2000,Noroccidente,0,0,0,1,2,0,0,0,0,0,1,1,0,0,1.609437912,1,5,0,0.0,1,0.2
4082,4083,2000,Noroccidente,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1.791759469,1,6,1,0.16666666666666666,3,0.5
4083,4084,2000,Noroccidente,1,1,0,1,2,1,0,0,0,0,1,1,0,0,2.079441542,1,8,2,0.25,3,0.375
4084,4085,2000,Noroccidente,0,0,2,0,1,1,0,0,0,1,1,0,0,0,1.791759469,1,6,0,0.0,2,0.3333333333333333
4085,4086,2000,Noroccidente,2,0,0,3,1,1,1,0,0,0,1,1,0,0,2.302585093,1,10,2,0.2,5,0.5
4086,4087,2000,Noroccidente,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1.609437912,1,5,2,0.4,3,0.6
4087,4088,2000,Noroccidente,0,1,1,1,2,0,3,1,0,0,1,1,0,0,2.397895273,1,11,1,0.09090909090909091,3,0.2727272727272727
4088,4089,2000,Noroccidente,0,0,0,0,0,0,0,1,0,1,1,2,1,1,1.945910149,1,7,0,0.0,0,0.0
4089,4090,2000,Noroccidente,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1.609437912,1,5,0,0.0,0,0.0
4090,4091,2000,Noroccidente,1,0,2,1,0,0,0,0,1,1,0,0,0,0,1.791759469,1,6,1,0.16666666666666666,4,0.6666666666666666
4091,4092,2000,Noroccidente,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1.609437912,1,5,1,0.2,1,0.2
4092,4093,2000,Noroccidente,2,0,0,0,0,0,0,0,1,1,0,0,1,1,1.791759469,1,6,2,0.3333333333333333,2,0.3333333333333333
4093,4094,2000,Noroccidente,0,1,0,2,0,2,0,0,1,1,0,1,0,0,2.079441542,1,8,1,0.125,3,0.375
4094,4095,2000,Noroccidente,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.6931471806,1,2,0,0.0,0,0.0
4095,4096,2000,Noroccidente,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1.386294361,1,4,1,0.25,2,0.5
4096,4097,2000,Noroccidente,1,1,0,1,2,0,1,2,1,0,1,1,1,0,2.48490665,1,12,2,0.16666666666666666,3,0.25
4097,4098,2000,Noroccidente,2,0,0,0,1,2,0,0,0,1,0,0,0,1,1.945910149,1,7,2,0.2857142857142857,2,0.2857142857142857
4098,4099,2000,Noroccidente,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.098612289,1,3,1,0.3333333333333333,1,0.3333333333333333
4099,4100,2000,Noroccidente,2,0,0,2,0,0,0,0,0,0,1,1,0,1,1.945910149,1,7,2,0.2857142857142857,4,0.5714285714285714
4100,4101,2000,Noroccidente,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,1,0,0.0,0,0.0
4101,4102,2000,Noroccidente,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1.609437912,1,5,1,0.2,2,0.4
4102,4103,2000,Noroccidente,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806,1,2,0,0.0,0,0.0
4103,4104,2000,Noroccidente,1,0,0,2,0,0,0,0,0,1,1,0,0,0,1.609437912,1,5,1,0.2,3,0.6
4104,4105,2000,Noroccidente,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1.386294361,1,4,2,0.5,2,0.5
4105,4106,2000,Noroccidente,0,1,0,0,1,1,1,1,0,1,0,1,1,2,2.302585093,1,10,1,0.1,1,0.1
4106,4107,2000,Noroccidente,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1.609437912,1,5,1,0.2,3,0.6
4107,4108,2000,Noroccidente,1,0,0,2,1,0,0,0,0,1,1,0,0,0,1.791759469,1,6,1,0.16666666666666666,3,0.5
4108,4109,2000,Noroccidente,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1.609437912,1,5,0,0.0,2,0.4
4109,4110,2000,Noroccidente,1,0,0,0,0,1,2,0,0,1,1,1,0,0,1.945910149,1,7,1,0.14285714285714285,1,0.14285714285714285
4110,4111,2000,Noroccidente,2,0,0,1,1,0,0,0,0,1,1,0,0,0,1.791759469,1,6,2,0.3333333333333333,3,0.5
4111,4112,2000,Noroccidente,0,0,1,0,1,1,1,1,1,1,0,1,1,0,2.197224577,1,9,0,0.0,1,0.1111111111111111
4112,4113,2000,Noroccidente,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1.386294361,1,4,2,0.5,2,0.5
4113,4114,2000,Noroccidente,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1.386294361,1,4,0,0.0,1,0.25
4122,4123,2000,Noroccidente,0,2,1,0,0,0,0,0,0,1,0,1,0,0,1.609437912,1,5,2,0.4,3,0.6
4123,4124,2000,Noroccidente,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1.609437912,1,5,2,0.4,2,0.4
4124,4125,2000,Noroccidente,0,1,2,0,1,0,1,0,0,1,2,1,0,0,2.197224577,1,9,1,0.1111111111111111,3,0.3333333333333333
4125,4126,2000,Noroccidente,1,0,2,1,0,0,0,0,1,1,0,1,1,0,2.079441542,1,8,1,0.125,4,0.5
4126,4127,2000,Noroccidente,0,1,1,2,1,0,0,0,0,0,0,1,0,0,1.791759469,1,6,1,0.16666666666666666,4,0.6666666666666666
4127,4128,2000,Noroccidente,0,2,1,0,0,1,1,0,1,1,0,1,1,1,2.302585093,1,10,2,0.2,3,0.3
4128,4129,2000,Noroccidente,1,2,0,1,0,0,0,1,1,2,0,0,1,0,2.197224577,1,9,3,0.3333333333333333,4,0.4444444444444444
4129,4130,2000,Noroccidente,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1.609437912,1,5,0,0.0,1,0.2
4130,4131,2000,Noroccidente,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1.609437912,1,5,0,0.0,0,0.0
4131,4132,2000,Noroccidente,0,0,2,1,0,0,0,0,0,0,0,1,0,0,1.386294361,1,4,0,0.0,3,0.75
4132,4133,2000,Noroccidente,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1.609437912,1,5,0,0.0,0,0.0
4133,4134,2000,Noroccidente,0,0,1,2,1,0,1,0,0,1,0,1,0,0,1.945910149,1,7,0,0.0,3,0.42857142857142855
4134,4135,2000,Noroccidente,1,0,0,0,0,0,1,2,0,0,0,0,0,1,1.609437912,1,5,1,0.2,1,0.2
4135,4136,2000,Noroccidente,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1.386294361,1,4,1,0.25,2,0.5
4136,4137,2000,Noroccidente,1,0,1,2,0,2,0,0,0,0,1,1,0,0,2.079441542,1,8,1,0.125,4,0.5
4137,4138,2000,Noroccidente,2,1,1,0,2,0,2,1,0,0,1,1,0,0,2.397895273,1,11,3,0.2727272727272727,4,0.36363636363636365
4138,4139,2000,Noroccidente,0,2,0,1,0,1,1,0,1,1,1,0,0,0,2.079441542,1,8,2,0.25,3,0.375
4139,4140,2000,Noroccidente,0,0,0,2,0,1,0,0,0,0,0,1,1,0,1.609437912,1,5,0,0.0,2,0.4
4140,4141,2000,Noroccidente,2,1,0,3,0,2,2,2,0,1,1,1,0,1,2.772588722,1,16,3,0.1875,6,0.375
4141,4142,2000,Noroccidente,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1.386294361,1,4,2,0.5,2,0.5
4142,4143,2000,Noroccidente,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1.791759469,1,6,2,0.3333333333333333,2,0.3333333333333333
4143,4144,2000,Noroccidente,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1.098612289,1,3,0,0.0,0,0.0
4144,4145,2000,Noroccidente,2,0,0,4,1,1,1,0,1,1,0,1,1,1,2.63905733,1,14,2,0.14285714285714285,6,0.42857142857142855
4145,4146,2000,Noroccidente,2,2,1,1,0,2,1,2,0,0,1,1,0,0,2.564949357,1,13,4,0.3076923076923077,6,0.46153846153846156
4146,4147,2000,Noroccidente,1,0,1,1,1,0,1,0,0,2,0,1,0,1,2.197224577,1,9,1,0.1111111111111111,3,0.3333333333333333
4147,4148,2000,Noroccidente,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1.609437912,1,5,1,0.2,2,0.4
4148,4149,2000,Noroccidente,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1.609437912,1,5,0,0.0,0,0.0
4149,4150,2000,Noroccidente,0,0,0,0,2,0,0,1,0,0,1,1,0,0,1.609437912,1,5,0,0.0,0,0.0
4150,4151,2000,Noroccidente,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,1,0,0.0,0,0.0
4151,4152,2000,Noroccidente,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1.386294361,1,4,0,0.0,0,0.0
4152,4153,2000,Noroccidente,2,1,1,0,3,1,0,0,0,1,0,2,1,0,2.48490665,1,12,3,0.25,4,0.3333333333333333
4153,4154,2000,Noroccidente,1,0,0,0,0,1,2,1,1,0,0,1,0,0,1.945910149,1,7,1,0.14285714285714285,1,0.14285714285714285
4154,4155,2000,Noroccidente,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1.791759469,1,6,2,0.3333333333333333,3,0.5
4155,4156,2000,Noroccidente,0,0,0,2,1,2,2,0,0,0,0,1,1,0,2.197224577,1,9,0,0.0,2,0.2222222222222222
4156,4157,2000,Noroccidente,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1.945910149,1,7,0,0.0,1,0.14285714285714285
4157,4158,2000,Noroccidente,0,0,1,0,2,0,0,2,0,0,0,0,0,1,1.791759469,1,6,0,0.0,1,0.16666666666666666
4158,4159,2000,Noroccidente,0,0,0,0,2,0,0,0,0,0,1,1,0,0,1.386294361,1,4,0,0.0,0,0.0
4159,4160,2000,Noroccidente,0,0,1,1,1,1,0,1,1,0,1,1,0,0,2.079441542,1,8,0,0.0,2,0.25
4160,4161,2000,Noroccidente,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1.945910149,1,7,0,0.0,1,0.14285714285714285
4161,4162,2000,Noroccidente,1,0,0,0,1,1,1,1,1,1,0,1,1,0,2.197224577,1,9,1,0.1111111111111111,1,0.1111111111111111
4162,4163,2000,Noroccidente,0,0,0,2,0,2,0,1,0,0,1,1,0,0,1.945910149,1,7,0,0.0,2,0.2857142857142857
4163,4164,2000,Noroccidente,0,1,2,0,1,1,1,0,0,0,0,1,0,0,1.945910149,1,7,1,0.14285714285714285,3,0.42857142857142855
4164,4165,2000,Noroccidente,2,0,1,0,2,1,0,1,0,0,1,1,0,0,2.197224577,1,9,2,0.2222222222222222,3,0.3333333333333333
4165,4166,2000,Noroccidente,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1.609437912,1,5,0,0.0,0,0.0
4166,4167,2000,Noroccidente,0,1,2,1,2,0,1,2,0,1,1,1,0,0,2.48490665,1,12,1,0.08333333333333333,4,0.3333333333333333
4167,4168,2000,Noroccidente,1,1,1,2,0,1,0,0,0,1,1,0,0,0,2.079441542,1,8,2,0.25,5,0.625
4168,4169,2000,Noroccidente,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289,1,3,1,0.3333333333333333,1,0.3333333333333333
4169,4170,2000,Noroccidente,0,0,0,1,0,0,2,0,0,0,1,1,0,0,1.609437912,1,5,0,0.0,1,0.2
4170,4171,2000,Noroccidente,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1.791759469,1,6,0,0.0,2,0.3333333333333333
4171,4172,2000,Noroccidente,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1.098612289,1,3,0,0.0,0,0.0
4172,4173,2000,Noroccidente,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1.098612289,1,3,0,0.0,0,0.0
4173,4174,2000,Noroccidente,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1.791759469,1,6,1,0.16666666666666666,2,0.3333333333333333
4174,4175,2000,Noroccidente,0,2,0,3,0,1,0,0,0,0,1,1,0,0,2.079441542,1,8,2,0.25,5,0.625
