i,t,m,Avocado,Bananas,Beans,Beef,Beef Entrails,Beer,Beets,Bread (french),Bread (sliced),Bread (sweet),Brown Sugar,Butter,Cabbages,Cakes,Candies,Carrots,Celery,Chayote,Chicken,Chicken Giblets,Chilies,Chocolate,Cigarettes,Coffee (instant),Cookies,Cooking Oil,Corn Atole,Corn Dough (fresh(,Corn Flakes,Corn Tamales,Cornmeal,Crema Fresca,Cucumbers,Dried Fruit,Dried Seeds,Eggs,Fish (Canned),Fish (Fresh),Garlic,Granulated Sugar,Herbs,"Honey, Molasses",Ice Cream,Incaparina,Infant Formula,Jam,Juice (Branded),Juices (Packaged),Lard,Leafcutter Ants and Other Insect,Lemons,Lettuce,Liquor,Maize,Mangos,Margarine,Melons,Milk,Milk (condensed),Milk (powdered),Mineral Water,Mushrooms,Onions,Oranges,Other,Other Atoles,Other Canned Goods,Other Sauces,Paches,Papaya,Pasta,Peas,Pineapples,Pork,Pork (cracklings),Potatoes,Pumpkin,Queso,Rice,Rolled Oats,Rural,Salt,Sausages,Soup,Spices,Sweets,Tea,Tomato Sauce,Tomatoes,Tortillas,Tostadas,Vegetable Oil,Water (bottle),Watermelon,Wheat Flour,Yogurt,Yucca
32,2000,Metropolitana,1.791759469228055,2.6390573296152584,0.9162907318741551,3.58351893845611,2.302585092994046,,,3.765840512842657,2.6026896854443837,2.9391619019597766,,,,,,2.302585092994046,0.6931471805599453,,3.912023005428146,1.791759469228055,,,,2.4849066497880004,2.8903717578961645,2.70805020110221,,,4.127134385045092,2.4849066497880004,,2.302585092994046,,,,2.772588722239781,,,,2.8622008809294686,1.0986122886681098,,,,,,2.0794415416798357,,,,0.6931471805599453,0.6931471805599453,,,,2.70805020110221,,2.0149030205422647,,,1.9459101490553132,,0.9162907318741551,,,,,2.4849066497880004,,,1.8325814637483102,1.0986122886681098,1.0986122886681098,4.882801922586371,,1.0986122886681098,,,2.1972245773362196,,,-1.049822141641535,3.912023005428146,2.1972245773362196,,,,2.0794415416798357,0.6931471805599453,2.9311937524164198,,,2.995732273553991,1.3862943611198906,,,
33,2000,Metropolitana,2.302585092994046,2.0794415416798357,2.5257286443082556,4.1588830833596715,,,,3.2676659890376327,,3.2676659890376327,,,,,,,0.6931471805599453,,,,,,,1.4469189829363254,,2.8903717578961645,,,3.2188758248682006,,,,1.3862943611198906,,,1.791759469228055,,,,1.4469189829363254,-1.3862943611198906,,,,,,3.1780538303479458,2.995732273553991,,,0.6931471805599453,,3.5553480614894135,,,0.9162907318741551,,1.6094379124341003,,,2.302585092994046,,1.5040773967762742,,,,,,,,1.3862943611198906,,,,,1.0986122886681098,,2.2512917986064953,1.6094379124341003,,,-0.2876820724517809,1.791759469228055,2.128231660492124,0.0,,1.3862943611198906,,1.3862943611198906,4.02535169073515,,,,1.9459101490553132,,,
34,2000,Metropolitana,2.772588722239781,3.258096538021482,,4.0943445622221,,,,0.18232159679395377,2.2300144206968446,,,,,3.5553480614894135,,1.791759469228055,0.6931471805599453,0.0,3.4011973816621555,,0.0,,,3.1986731175506815,1.3862943611198906,2.0149030205422647,,,3.332204510175204,,,3.091042453358316,0.8109302162163288,,0.0,2.772588722239781,2.833213344056216,,1.3862943611198906,2.0476928433652555,,,2.5649493574615367,,,,3.912023005428146,3.1780538303479458,0.6931471805599453,,0.9162907318741551,1.3862943611198906,1.6094379124341003,,,1.6582280766035324,1.252762968495368,2.995732273553991,2.803360380906535,4.07753744390572,3.901972669574645,,1.0986122886681098,3.7495040759303713,,,,,,2.302585092994046,,1.3862943611198906,,3.4657359027997265,,0.0,,2.8903717578961645,1.252762968495368,2.772588722239781,,,2.9444389791664403,0.4054651081081644,,1.9459101490553132,1.3862943611198906,,2.302585092994046,0.0,0.9162907318741551,1.3862943611198906,2.995732273553991,1.0986122886681098,2.302585092994046,1.6094379124341003,
35,2000,Metropolitana,0.0,4.127134385045092,2.0149030205422647,4.718498871295094,2.8622008809294686,,1.252762968495368,,,3.4011973816621555,,,0.0,,,0.6931471805599453,0.6931471805599453,0.6931471805599453,3.2386784521643803,,1.0986122886681098,,,2.6390573296152584,1.0986122886681098,2.8622008809294686,,,,,,,1.3862943611198906,,,1.9810014688665833,,3.6888794541139363,1.791759469228055,3.1354942159291497,,,,2.4423470353692043,,,,,,,0.6931471805599453,1.791759469228055,,,1.7047480922384253,2.1972245773362196,1.6094379124341003,,,3.7495040759303713,,,1.6094379124341003,,,,,,,,,0.6931471805599453,,,,1.6094379124341003,,,0.9162907318741551,,,1.0986122886681098,,0.5596157879354227,2.6390573296152584,,,1.8718021769015913,3.4011973816621555,3.4011973816621555,,,2.995732273553991,1.9459101490553132,,,
36,2000,Metropolitana,,1.791759469228055,3.481240089335692,,2.302585092994046,,,0.6931471805599453,,0.6931471805599453,,,,,,,,,2.772588722239781,,,,,2.0149030205422647,,,,,,,,,0.741937299491281,,,,,,,2.833213344056216,2.0794415416798357,,,,,,,,,,0.6931471805599453,,,,,,,,,,,,0.9162907318741551,,,,,,,,,,1.0986122886681098,,,2.4849066497880004,,,0.6931471805599453,,,-0.6931471805599453,,,1.0986122886681098,2.302585092994046,,,1.791759469228055,3.8066624897703196,,,,1.0986122886681098,,,
37,2000,Metropolitana,2.4849066497880004,,,5.91350300563827,,3.871201010907891,,4.212127597878484,,3.1135153092103742,,,,,4.0943445622221,,0.4054651081081644,0.0,4.0943445622221,,1.6094379124341003,,,1.3217558399823195,1.6094379124341003,,,,,2.302585092994046,,,1.6094379124341003,,,3.360375360753011,,,,2.8622008809294686,,,,2.9311937524164198,,,1.6094379124341003,2.70805020110221,,,0.0,0.9162907318741551,,,,2.4849066497880004,1.791759469228055,,,,3.765840512842657,,1.6094379124341003,,,,,,2.4849066497880004,,1.8325814637483102,,,3.5263605246161616,,0.6931471805599453,,,2.5257286443082556,,,,2.3978952727983707,2.4849066497880004,,2.1972245773362196,,2.4849066497880004,2.0149030205422647,3.1135153092103742,,,,,2.6390573296152584,,
38,2000,Metropolitana,2.70805020110221,3.4657359027997265,2.0794415416798357,4.852030263919617,2.995732273553991,2.995732273553991,0.9162907318741551,0.6931471805599453,,1.0986122886681098,,,0.6931471805599453,,,0.0,0.6931471805599453,1.0986122886681098,3.4657359027997265,,,,,1.9459101490553132,1.791759469228055,,1.3217558399823195,-1.3862943611198906,2.995732273553991,2.302585092994046,,2.2512917986064953,1.6094379124341003,,0.6931471805599453,2.70805020110221,,2.6390573296152584,0.6931471805599453,2.833213344056216,0.6931471805599453,,,,,,,,,,1.3862943611198906,0.22314355131420976,,3.6635616461296463,3.1780538303479458,0.9162907318741551,1.6094379124341003,,,,3.58351893845611,,0.4054651081081644,0.9162907318741551,,,,1.8718021769015913,,1.6094379124341003,2.415913761336763,,2.0794415416798357,2.70805020110221,,2.0149030205422647,,2.4849066497880004,2.302585092994046,,,0.0,2.302585092994046,1.7578579504834075,0.9162907318741551,0.6931471805599453,,1.3862943611198906,2.0149030205422647,1.791759469228055,,,2.995732273553991,2.6390573296152584,,,1.3862943611198906
39,2000,Metropolitana,2.1972245773362196,3.1780538303479458,2.4203681286504293,5.298317366548036,,,2.0794415416798357,3.4011973816621555,2.4849066497880004,3.4011973816621555,,,,,,2.4849066497880004,,,4.0943445622221,2.302585092994046,1.3862943611198906,,,,,,,,2.8903717578961645,2.995732273553991,2.1972245773362196,3.091042453358316,1.6094379124341003,,2.302585092994046,2.9444389791664403,,,,2.8622008809294686,0.9162907318741551,,,,,,2.7942279205848526,2.3978952727983707,,,1.6094379124341003,1.791759469228055,,,,1.6582280766035324,,,,4.499809670330265,2.995732273553991,,1.5040773967762742,2.302585092994046,,,,,,,1.6582280766035324,2.0794415416798357,1.6094379124341003,,,2.1972245773362196,,3.332204510175204,2.5257286443082556,1.55814461804655,,,3.624340932976365,3.1267605026270613,,,,2.4849066497880004,2.1972245773362196,,,,,,,,
40,2000,Metropolitana,2.70805020110221,3.871201010907891,4.135166556742356,6.135564891081739,,3.4011973816621555,,4.366278277705742,,1.9740809994942317,1.252762968495368,,,,,1.3862943611198906,,2.772588722239781,4.1588830833596715,,2.4849066497880004,,2.0794415416798357,3.4011973816621555,,,,,,2.0794415416798357,,1.8718021769015913,1.3862943611198906,,,3.1527360061243392,,,1.3862943611198906,2.8622008809294686,2.0794415416798357,,,,,,2.995732273553991,,,,2.70805020110221,,,,,1.6582280766035324,,,,,2.3795461517227663,,1.6094379124341003,,,,,,,2.3978952727983707,1.791759469228055,2.302585092994046,,,,2.4849066497880004,,2.3978952727983707,3.332204510175204,,,,3.8066624897703196,,,,,,2.70805020110221,3.4011973816621555,,,3.044522437723423,1.3862943611198906,,,
41,2000,Metropolitana,0.9162907318741551,2.302585092994046,2.4849066497880004,4.330733340286331,,,,1.3862943611198906,,2.70805020110221,,,1.3862943611198906,,0.6931471805599453,0.6931471805599453,0.4054651081081644,1.3862943611198906,2.3978952727983707,,0.6931471805599453,,,2.5649493574615367,,2.0794415416798357,1.3862943611198906,,,,,1.791759469228055,0.4054651081081644,,,2.70805020110221,,,1.3862943611198906,2.0794415416798357,2.8903717578961645,,,,,,,,,,1.0986122886681098,0.4054651081081644,,,,1.6094379124341003,,,,,2.4849066497880004,,1.791759469228055,,,,,,,,2.8622008809294686,0.6931471805599453,,,,2.302585092994046,,2.0794415416798357,2.3749057545736716,,,0.6931471805599453,,2.70805020110221,,1.3862943611198906,,,3.1780538303479458,,,,,,,,
42,2000,Metropolitana,,,,4.0943445622221,,,,2.70805020110221,,2.70805020110221,,,,,,,,,3.624340932976365,3.1135153092103742,1.3862943611198906,,4.787491742782046,,,2.0794415416798357,,,,,,,,,,2.70805020110221,,,,,2.9311937524164198,,,,,,,,,,,,,,,2.302585092994046,,2.302585092994046,,,2.4849066497880004,,2.1972245773362196,,,,,,,,,,,3.1780538303479458,,2.0149030205422647,,,,,,,,2.169053700369523,,,,,2.5257286443082556,2.70805020110221,,,,,,,
43,2000,Metropolitana,1.6094379124341003,2.8903717578961645,3.2188758248682006,5.480638923341991,,,,3.4011973816621555,,2.70805020110221,,,,,,0.4054651081081644,,2.1972245773362196,2.995732273553991,,,,,2.1972245773362196,,,2.995732273553991,,,3.2188758248682006,1.6094379124341003,3.1780538303479458,1.3862943611198906,,,3.4011973816621555,,,,3.044522437723423,0.6931471805599453,,,,,,,,,,2.1972245773362196,0.4054651081081644,,,,,,,,3.1780538303479458,3.1780538303479458,,2.1972245773362196,,,,,1.9459101490553132,,,,1.6094379124341003,,,,0.4054651081081644,,3.784189633918261,3.2188758248682006,,,,,2.302585092994046,,2.4849066497880004,,,2.70805020110221,4.499809670330265,3.2188758248682006,,2.995732273553991,,1.0986122886681098,,0.9162907318741551
44,2000,Metropolitana,,,2.302585092994046,5.19295685089021,,,,3.1135153092103742,,3.1135153092103742,,,,,,,,,3.332204510175204,,,,,,,2.0794415416798357,,,,1.6094379124341003,,,0.6931471805599453,,,2.8903717578961645,,,,2.4849066497880004,,,,1.9459101490553132,,,,,,,,,,,,1.791759469228055,,,,,,,1.791759469228055,,,,,,,,,,,,,1.0986122886681098,,,2.1972245773362196,,,,,,,,,,1.9459101490553132,2.70805020110221,,,,,,,
45,2000,Metropolitana,,,3.6888794541139363,4.330733340286331,,,,1.6094379124341003,,1.6094379124341003,,,1.3862943611198906,,,0.6931471805599453,,1.3862943611198906,2.3978952727983707,2.0794415416798357,,,,2.4423470353692043,0.9162907318741551,1.9459101490553132,,,,,,,,,,2.70805020110221,,,0.6931471805599453,2.772588722239781,1.791759469228055,,,,,,,,,,,,,4.8283137373023015,,0.9162907318741551,,,,,2.4849066497880004,,1.6094379124341003,,,,,,,,3.4011973816621555,,,,,1.0986122886681098,,,3.2188758248682006,,,0.0,,2.70805020110221,,2.70805020110221,,,1.9459101490553132,,,,,,,,
46,2000,Metropolitana,1.791759469228055,2.302585092994046,,,,,1.9459101490553132,1.5040773967762742,2.970414465569701,1.5040773967762742,,,,,3.912023005428146,2.1972245773362196,,0.0,3.9318256327243257,,,,,,2.70805020110221,,,,2.772588722239781,,,-1.3862943611198906,,,,,,2.970414465569701,0.22314355131420976,2.169053700369523,-0.6931471805599453,,2.995732273553991,,,,2.302585092994046,3.3809946614194657,,,1.0986122886681098,0.4054651081081644,,,,,,2.4849066497880004,,,,,1.3862943611198906,2.1517622475617864,,1.791759469228055,,,,,2.3749057545736716,,,,,,,2.3978952727983707,2.4203681286504293,,,,3.4011973816621555,3.044522437723423,,2.70805020110221,,,2.0794415416798357,2.302585092994046,2.302585092994046,,2.302585092994046,,,,
47,2000,Metropolitana,2.995732273553991,3.58351893845611,2.1972245773362196,4.867534450455582,,,,3.8066624897703196,,3.1135153092103742,,,,,,0.6931471805599453,0.6931471805599453,0.0,3.1135153092103742,,1.3862943611198906,,,2.70805020110221,,2.70805020110221,,,,3.4011973816621555,1.5040773967762742,2.4849066497880004,0.6931471805599453,,,2.6390573296152584,,,0.6931471805599453,2.803360380906535,0.4054651081081644,,,,,,,,,,1.3862943611198906,0.6931471805599453,,,,1.6582280766035324,,,,3.970291913552122,1.9095425048844386,,0.9162907318741551,0.6931471805599453,,,,,,1.791759469228055,1.1786549963416462,1.3862943611198906,,,2.5257286443082556,1.6094379124341003,,,0.9162907318741551,,,0.6931471805599453,3.616308781709208,1.335001054100761,,2.302585092994046,,,2.4849066497880004,2.70805020110221,2.0149030205422647,,3.6888794541139363,,1.6094379124341003,,
48,2000,Metropolitana,,2.6390573296152584,3.091042453358316,5.420534999272286,,,,3.960813169597578,2.370243723710851,0.0,,,0.4054651081081644,,2.561095773473732,0.9162907318741551,,0.0,3.624340932976365,,0.6931471805599453,,,,3.6027767757689713,,,0.6931471805599453,,2.0794415416798357,,2.4849066497880004,,,,2.833213344056216,,3.6888794541139363,0.0,2.8622008809294686,0.22314355131420976,,,,,,2.8903717578961645,,,,1.470175823261512,1.6094379124341003,,,,2.6390573296152584,1.791759469228055,2.8903717578961645,,,3.1135153092103742,,1.470175823261512,,,2.0794415416798357,,,2.0794415416798357,2.772588722239781,1.791759469228055,0.4054651081081644,,3.6888794541139363,3.5553480614894135,1.791759469228055,,,2.6390573296152584,1.5993875379947398,,-0.05129330691386643,3.6888794541139363,,,2.3513752571634776,,1.0986122886681098,0.9162907318741551,2.70805020110221,,,3.6888794541139363,,,,
49,2000,Metropolitana,,3.258096538021482,,,,,,,2.70805020110221,4.02535169073515,,,,2.995732273553991,2.302585092994046,,,,4.1303550119637835,,,,,3.828641396489095,3.4011973816621555,,,,3.4011973816621555,,2.302585092994046,,,,,2.8903717578961645,,2.4849066497880004,0.0,,1.3862943611198906,,4.0943445622221,1.252762968495368,,,2.0149030205422647,,,,,1.1786549963416462,,,,,1.6094379124341003,,,,,,1.0986122886681098,2.0149030205422647,,,,,,1.791759469228055,,1.0986122886681098,1.6094379124341003,,,1.791759469228055,,,,2.302585092994046,,,2.70805020110221,2.1972245773362196,,,2.70805020110221,,1.9095425048844386,,,,,2.0794415416798357,,3.1780538303479458,
50,2000,Metropolitana,2.995732273553991,2.772588722239781,1.5040773967762742,4.499809670330265,,,,3.295836866004329,2.8903717578961645,3.58351893845611,,,,,,1.0986122886681098,0.4054651081081644,0.8109302162163288,4.68213122712422,,2.4849066497880004,,,,3.295836866004329,2.8903717578961645,,,4.736198448394496,3.912023005428146,,3.828641396489095,,,,3.4657359027997265,,3.4657359027997265,1.0986122886681098,2.8622008809294686,1.6094379124341003,,1.791759469228055,1.252762968495368,,,,4.276666119016055,,,,,,,,2.3513752571634776,1.791759469228055,,,5.19295685089021,3.044522437723423,,1.8325814637483102,,,,,2.4849066497880004,,2.4849066497880004,1.9459101490553132,,2.302585092994046,0.6931471805599453,3.6888794541139363,1.6094379124341003,,2.4849066497880004,1.5040773967762742,,,,4.624972813284271,,,3.4011973816621555,,2.0794415416798357,2.302585092994046,2.70805020110221,,,3.6888794541139363,2.302585092994046,,,
51,2000,Metropolitana,,2.772588722239781,3.1780538303479458,3.6635616461296463,,,,4.499809670330265,,4.499809670330265,,,0.6931471805599453,2.4849066497880004,,,,,,,,,,1.5040773967762742,0.6931471805599453,2.635479494647303,,,2.302585092994046,,,1.8718021769015913,,,,1.9740809994942317,,,0.6931471805599453,2.169053700369523,0.4054651081081644,,,1.9459101490553132,,,,,,,1.3862943611198906,,,,,1.6582280766035324,,,,,1.8718021769015913,,1.5040773967762742,,,,,,,,2.4849066497880004,,,,,1.3862943611198906,,2.1400661634962708,2.995732273553991,0.9162907318741551,,0.0,2.995732273553991,3.109060941896708,,2.70805020110221,,,1.6094379124341003,3.8066624897703196,,,2.302585092994046,,1.6094379124341003,1.2947271936217972,
52,2000,Metropolitana,1.3862943611198906,2.995732273553991,2.995732273553991,5.762051382780177,3.6888794541139363,,1.791759469228055,4.31748811353631,2.970414465569701,4.31748811353631,,,0.4054651081081644,,,1.5040773967762742,0.4054651081081644,2.0149030205422647,4.276666119016055,,1.6094379124341003,,,3.1135153092103742,3.1780538303479458,2.7376089910460197,,1.791759469228055,3.4750672066991988,2.5257286443082556,0.6931471805599453,2.772588722239781,0.6931471805599453,,,3.360375360753011,,3.7376696182833684,0.6931471805599453,2.8622008809294686,1.6094379124341003,2.8903717578961645,2.970414465569701,,,1.8640801011952777,1.791759469228055,2.70805020110221,,,1.3862943611198906,1.0986122886681098,,,,3.091042453358316,1.3862943611198906,3.8066624897703196,,,2.4849066497880004,,2.0794415416798357,2.8903717578961645,,,,2.459588825564394,2.70805020110221,1.6094379124341003,1.791759469228055,0.0,,2.995732273553991,2.302585092994046,2.0149030205422647,,3.091042453358316,3.2188758248682006,0.9162907318741551,,0.0,3.4258899942525267,,1.6094379124341003,2.70805020110221,,,2.995732273553991,3.4011973816621555,,,2.995732273553991,0.9162907318741551,,,0.4054651081081644
53,2000,Metropolitana,1.3862943611198906,2.4849066497880004,2.995732273553991,4.470495300167211,,,,3.624340932976365,,2.6026896854443837,,,,,,,,,3.1135153092103742,,0.0,,,1.9095425048844386,3.4011973816621555,2.302585092994046,,,2.6026896854443837,,,2.5649493574615367,0.0,,2.3978952727983707,2.70805020110221,,,-0.6931471805599453,2.169053700369523,,,3.2188758248682006,,,,0.6931471805599453,,,,0.0,,,,,,,2.6026896854443837,,,4.499809670330265,,0.9162907318741551,,,,,,,0.6931471805599453,,,,2.5649493574615367,,0.22314355131420976,,2.8622008809294686,2.302585092994046,,,0.0,2.0149030205422647,2.0794415416798357,,,,,2.0794415416798357,1.791759469228055,,,,1.0986122886681098,,,
54,2000,Metropolitana,,3.258096538021482,3.4011973816621555,3.58351893845611,3.295836866004329,,,4.499809670330265,,0.4054651081081644,,,,,,,0.0,2.302585092994046,4.564348191467836,2.0794415416798357,1.3862943611198906,,,2.4849066497880004,2.0149030205422647,2.302585092994046,,,3.6888794541139363,3.58351893845611,,2.5649493574615367,2.302585092994046,,2.0794415416798357,3.9889840465642745,,,0.0,2.917770732084279,2.3978952727983707,,2.70805020110221,,,,,,,,0.0,1.791759469228055,,,,1.6094379124341003,2.70805020110221,3.624340932976365,,,,,1.0986122886681098,0.6931471805599453,,,,,,3.332204510175204,1.791759469228055,,,,,1.3862943611198906,,2.995732273553991,1.791759469228055,,,0.0,2.6672281801930655,,2.0794415416798357,2.302585092994046,,,2.302585092994046,3.828641396489095,,,2.4849066497880004,,,2.995732273553991,
55,2000,Metropolitana,1.3862943611198906,2.772588722239781,2.5257286443082556,4.564348191467836,,,,3.8066624897703196,1.5040773967762742,2.4203681286504293,,,0.9162907318741551,,1.047318960947225,1.3217558399823195,-0.2876820724517809,1.5040773967762742,2.772588722239781,,1.5040773967762742,,,,1.9810014688665833,3.1135153092103742,,,,2.4849066497880004,,,0.6931471805599453,,1.6094379124341003,2.6390573296152584,,,0.0,2.1972245773362196,1.0986122886681098,,2.0794415416798357,,,,2.0794415416798357,1.4469189829363254,,,0.6931471805599453,0.6931471805599453,,,,1.0116009116784799,,2.2721258658186154,,,2.4203681286504293,,1.7047480922384253,,,,,,,1.0986122886681098,2.302585092994046,,,,,1.3862943611198906,,2.3978952727983707,3.2386784521643803,2.0794415416798357,,,3.1354942159291497,0.4054651081081644,1.252762968495368,2.4849066497880004,,1.9459101490553132,1.3862943611198906,3.4011973816621555,,,2.302585092994046,,,,
56,2000,Metropolitana,2.70805020110221,2.302585092994046,,4.564348191467836,,2.8903717578961645,,2.697999890837934,2.70805020110221,0.6931471805599453,,,1.6094379124341003,,,1.3862943611198906,-0.2876820724517809,,3.6888794541139363,,1.3862943611198906,,,,,1.791759469228055,,,2.99322918143111,2.995732273553991,,,1.791759469228055,,1.791759469228055,2.0149030205422647,,,0.6931471805599453,0.5877866382354521,,2.0794415416798357,,,,,3.6888794541139363,,,,1.3862943611198906,1.791759469228055,,,1.0986122886681098,2.3978952727983707,,3.58351893845611,,2.70805020110221,,,1.791759469228055,,,,,,,2.0794415416798357,1.9459101490553132,,,2.5649493574615367,,0.6931471805599453,,2.995732273553991,1.6094379124341003,,,-0.6931471805599453,2.995732273553991,1.3862943611198906,0.6931471805599453,,1.9459101490553132,1.9740809994942317,3.332204510175204,0.6931471805599453,1.6094379124341003,,,2.302585092994046,0.0,2.772588722239781,
57,2000,Metropolitana,2.772588722239781,3.332204510175204,2.302585092994046,5.375278407684165,3.091042453358316,,,,1.55814461804655,2.70805020110221,,,,,,0.6931471805599453,0.0,1.3862943611198906,3.4011973816621555,,0.6931471805599453,,,,2.0149030205422647,,,,2.4849066497880004,2.0149030205422647,,,1.3862943611198906,,,1.9459101490553132,,2.8903717578961645,,2.833213344056216,0.0,3.2188758248682006,3.2188758248682006,,,,2.70805020110221,3.6888794541139363,,,0.9162907318741551,1.791759469228055,,,,1.5040773967762742,,,,,,,1.6094379124341003,2.302585092994046,,,,,,3.871201010907891,0.6418538735408157,,2.70805020110221,3.7376696182833684,,1.6094379124341003,,2.5649493574615367,1.4350844798131313,1.252762968495368,,-0.6931471805599453,,,,,,1.7715567812982906,1.6094379124341003,3.4011973816621555,1.6094379124341003,,,2.302585092994046,2.356125877931554,,0.0
58,2000,Metropolitana,2.0794415416798357,2.302585092994046,2.8903717578961645,4.718498871295094,,,0.0,3.4011973816621555,1.3862943611198906,2.70805020110221,,,0.6931471805599453,,,0.6931471805599453,,,,,1.3862943611198906,2.0794415416798357,,2.833213344056216,,2.70805020110221,,,,,,,,,,3.044522437723423,1.252762968495368,,0.6931471805599453,3.9318256327243257,1.6094379124341003,,,2.8622008809294686,,,,,,,1.791759469228055,,4.31748811353631,,,0.9162907318741551,,,,,,,1.791759469228055,,,,,,,,1.252762968495368,1.6094379124341003,,,,2.0149030205422647,,2.1400661634962708,3.2188758248682006,,,,2.995732273553991,1.791759469228055,2.2617631381612897,,,,1.6094379124341003,4.31748811353631,1.6094379124341003,,,,,,
59,2000,Metropolitana,2.70805020110221,,2.5257286443082556,5.375278407684165,3.871201010907891,3.58351893845611,,3.8066624897703196,,3.817712325956905,,,,,,2.302585092994046,1.0986122886681098,1.3862943611198906,3.044522437723423,,2.0794415416798357,1.6094379124341003,,3.4657359027997265,2.3978952727983707,,,,2.5649493574615367,3.2188758248682006,,2.5649493574615367,1.791759469228055,,,3.0726933322827117,,,1.0986122886681098,2.169053700369523,2.0668627714982923,2.3978952727983707,3.4011973816621555,1.0116009116784799,,,2.6390573296152584,3.1135153092103742,,,1.9459101490553132,2.302585092994046,4.465908118654584,,,,,,,,3.7013019741124933,,2.302585092994046,,,,,,,1.9459101490553132,2.3513752571634776,2.4849066497880004,,5.375278407684165,3.784189633918261,2.0794415416798357,,,2.9123506439627658,,,0.0,3.5263605246161616,3.5263605246161616,,,,,2.302585092994046,3.8066624897703196,2.995732273553991,,2.995732273553991,1.791759469228055,,,
